first_month,cohort_size,month_0,month_1,month_2,month_3,month_4,month_5,month_6,month_7
2022-07-01T00:00:00.000+0000,687,1,0.7889374090247453,0.024745269286754003,0.024745269286754003,0.002911208151382824,0.002911208151382824,0.002911208151382824,0.002911208151382824
2022-08-01T00:00:00.000+0000,1995,1,0.5017543859649123,0.0380952380952381,0.03759398496240601,0.013032581453634085,0.013032581453634085,0.013032581453634085,0
2022-09-01T00:00:00.000+0000,1836,1,0.6525054466230937,0.02886710239651416,0.02832244008714597,0.009259259259259259,0.009259259259259259,0,0
2022-10-01T00:00:00.000+0000,2024,1,0.6704545454545454,0.031126482213438736,0.029644268774703556,0.008399209486166008,0,0,0
2022-11-01T00:00:00.000+0000,2390,1,0.7430962343096235,0.05815899581589958,0.05397489539748954,0,0,0,0
2022-12-01T00:00:00.000+0000,2721,1,0.7581771407570747,0.04667401690554943,0,0,0,0,0
2023-01-01T00:00:00.000+0000,5703,1,0.7815184990355953,0,0,0,0,0,0
2023-02-01T00:00:00.000+0000,1714,1,0,0,0,0,0,0,0
