first_week,cohort_size,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29
2022-10-03T00:00:00.000+0000,479,1,1,0.5093945720250522,0.5093945720250522,0.5093945720250522,0.1732776617954071,0.010438413361169102,0.010438413361169102,0.010438413361169102,0.010438413361169102,0.010438413361169102,0.010438413361169102,0.010438413361169102,0.010438413361169102,0.0020876826722338203,0.0020876826722338203,0.0020876826722338203,0.0020876826722338203,0.0020876826722338203,0,0,0,0,0,0,0,0,0,0,0
2022-10-10T00:00:00.000+0000,491,1,1,0.6558044806517311,0.6558044806517311,0.6558044806517311,0.21181262729124237,0.03054989816700611,0.03054989816700611,0.03054989816700611,0.03054989816700611,0.03054989816700611,0.03054989816700611,0.03054989816700611,0.03054989816700611,0.006109979633401222,0.006109979633401222,0.006109979633401222,0.006109979633401222,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-17T00:00:00.000+0000,420,1,1,0.7119047619047619,0.7119047619047619,0.7119047619047619,0.22142857142857142,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04285714285714286,0.014285714285714285,0.014285714285714285,0.014285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-24T00:00:00.000+0000,411,1,1,0.7104622871046229,0.7104622871046229,0.7104622871046229,0.170316301703163,0.0413625304136253,0.0413625304136253,0.0413625304136253,0.0413625304136253,0.0413625304136253,0.0413625304136253,0.0413625304136253,0.0364963503649635,0.012165450121654502,0.012165450121654502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-31T00:00:00.000+0000,375,1,1,0.7493333333333333,0.7493333333333333,0.7493333333333333,0.432,0.07466666666666667,0.07466666666666667,0.07466666666666667,0.07466666666666667,0.07466666666666667,0.07466666666666667,0.07466666666666667,0.07466666666666667,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-07T00:00:00.000+0000,417,1,1,0.7170263788968825,0.7170263788968825,0.7170263788968825,0.2565947242206235,0.05755395683453238,0.05755395683453238,0.05755395683453238,0.05755395683453238,0.05755395683453238,0.05755395683453238,0.05755395683453238,0.050359712230215826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-14T00:00:00.000+0000,721,1,1,0.5339805825242718,0.5339805825242718,0.5339805825242718,0.19972260748959778,0.059639389736477116,0.059639389736477116,0.059639389736477116,0.059639389736477116,0.059639389736477116,0.059639389736477116,0.059639389736477116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-21T00:00:00.000+0000,711,1,1,0.7918424753867792,0.720112517580872,0.720112517580872,0.2545710267229255,0.04781997187060478,0.04781997187060478,0.04781997187060478,0.04781997187060478,0.04781997187060478,0.04781997187060478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-28T00:00:00.000+0000,425,1,1,0.5670588235294117,0.5670588235294117,0.5670588235294117,0.08,0.05647058823529412,0.05647058823529412,0.05647058823529412,0.05647058823529412,0.05647058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05T00:00:00.000+0000,682,1,1,0.7478005865102639,0.7478005865102639,0.7478005865102639,0.21114369501466276,0.04985337243401759,0.04985337243401759,0.04985337243401759,0.04985337243401759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12T00:00:00.000+0000,584,1,1,0.702054794520548,0.702054794520548,0.702054794520548,0.2465753424657534,0.04794520547945205,0.04794520547945205,0.04794520547945205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-19T00:00:00.000+0000,669,1,1,0.7309417040358744,0.7309417040358744,0.7309417040358744,0.43946188340807174,0.02391629297458894,0.02391629297458894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-26T00:00:00.000+0000,647,1,1,0.7001545595054096,0.7001545595054096,0.7001545595054096,0.19165378670788252,0.05873261205564142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-02T00:00:00.000+0000,766,1,1,0.6148825065274152,0.6148825065274152,0.6148825065274152,0.2297650130548303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-09T00:00:00.000+0000,1037,1,1,0.5660559305689489,0.5660559305689489,0.5660559305689489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-16T00:00:00.000+0000,999,1,1,0.6646646646646647,0.6646646646646647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-23T00:00:00.000+0000,2436,1,1,0.3994252873563218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-30T00:00:00.000+0000,1854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-06T00:00:00.000+0000,265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
